asset,year,role,session,distance,activation,be,candidate,evidence,exit_config,n_entries,n_trades,entries_per_month,fill_rate,gate_pass,pf,wr,exp_r,avg_win,avg_loss,total_r,max_dd,freq,be_exits,reason_stop,reason_timeout
BTCUSDT,2023,candidate,dcv1_activo_15h,1.5,2.0,1.5,1.5 | 2.0 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",110,108,9.37,0.982,False,1.089,34.3,0.051,1.832,-0.876,5.55,-5.52,9.2,0,84,24
BTCUSDT,2023,candidate,dcv1_activo_15h,1.5,2.5,0.5,1.5 | 2.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",110,109,9.39,0.991,False,1.039,20.2,0.016,2.154,-0.524,1.77,-7.37,9.3,0,102,7
BTCUSDT,2023,candidate,dcv1_activo_15h,1.5,2.5,1.0,1.5 | 2.5 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",110,108,9.37,0.982,False,0.942,26.9,-0.033,1.981,-0.772,-3.56,-7.12,9.2,0,92,16
BTCUSDT,2023,candidate,dcv1_activo_15h,1.5,2.5,1.5,1.5 | 2.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",110,108,9.37,0.982,False,1.064,31.5,0.037,1.958,-0.846,3.99,-5.24,9.2,0,84,24
ETHUSDT,2023,candidate,dcv1_activo_15h,0.5,1.5,0.5,0.5 | 1.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.882,23.9,-0.045,1.403,-0.499,-5.05,-7.46,9.4,0,107,6
ETHUSDT,2023,candidate,dcv1_activo_15h,0.5,1.5,1.0,0.5 | 1.5 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.85,31.9,-0.081,1.437,-0.79,-9.11,-8.63,9.4,0,99,14
ETHUSDT,2023,candidate,dcv1_activo_15h,0.5,1.5,1.5,0.5 | 1.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,112,9.9,0.949,False,1.009,41.1,0.005,1.419,-0.98,0.61,-8.17,9.4,0,95,17
ETHUSDT,2023,candidate,dcv1_activo_15h,0.5,2.0,0.5,0.5 | 2.0 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.929,19.5,-0.027,1.838,-0.478,-3.09,-9.07,9.4,0,105,8
ETHUSDT,2023,candidate,dcv1_activo_15h,0.5,2.0,1.0,0.5 | 2.0 | 1.0,replica,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.862,26.5,-0.075,1.77,-0.743,-8.53,-10.81,9.4,0,96,17
ETHUSDT,2023,candidate,dcv1_activo_15h,0.5,2.0,1.5,0.5 | 2.0 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,112,9.9,0.949,False,1.013,34.8,0.008,1.704,-0.899,0.85,-8.77,9.4,0,92,20
ETHUSDT,2023,candidate,dcv1_activo_15h,0.5,2.5,0.5,0.5 | 2.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.857,15.9,-0.056,2.095,-0.464,-6.32,-10.59,9.4,0,102,11
ETHUSDT,2023,candidate,dcv1_activo_15h,0.5,2.5,1.0,0.5 | 2.5 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.942,22.1,-0.032,2.344,-0.707,-3.63,-11.48,9.4,0,93,20
ETHUSDT,2023,candidate,dcv1_activo_15h,0.5,2.5,1.5,0.5 | 2.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,112,9.9,0.949,False,1.087,28.6,0.052,2.256,-0.83,5.8,-10.87,9.4,0,87,25
ETHUSDT,2023,candidate,dcv1_activo_15h,0.75,1.5,0.5,0.75 | 1.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.754,23.9,-0.093,1.2,-0.499,-10.55,-8.95,9.4,0,106,7
ETHUSDT,2023,candidate,dcv1_activo_15h,0.75,1.5,1.0,0.75 | 1.5 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.748,31.9,-0.136,1.264,-0.79,-15.34,-9.97,9.4,0,98,15
ETHUSDT,2023,candidate,dcv1_activo_15h,0.75,1.5,1.5,0.75 | 1.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,112,9.9,0.949,False,0.882,41.1,-0.068,1.241,-0.98,-7.62,-9.08,9.4,0,94,18
ETHUSDT,2023,candidate,dcv1_activo_15h,0.75,2.0,0.5,0.75 | 2.0 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.883,19.5,-0.045,1.747,-0.478,-5.1,-9.86,9.4,0,105,8
ETHUSDT,2023,candidate,dcv1_activo_15h,0.75,2.0,1.0,0.75 | 2.0 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.825,26.5,-0.095,1.696,-0.743,-10.76,-11.54,9.4,0,96,17
ETHUSDT,2023,candidate,dcv1_activo_15h,0.75,2.0,1.5,0.75 | 2.0 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,112,9.9,0.949,False,0.952,34.8,-0.028,1.601,-0.899,-3.13,-9.49,9.4,0,92,20
ETHUSDT,2023,candidate,dcv1_activo_15h,0.75,2.5,0.5,0.75 | 2.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.806,15.9,-0.076,1.972,-0.464,-8.54,-11.03,9.4,0,102,11
ETHUSDT,2023,candidate,dcv1_activo_15h,0.75,2.5,1.0,0.75 | 2.5 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.896,22.1,-0.057,2.231,-0.707,-6.46,-11.7,9.4,0,93,20
ETHUSDT,2023,candidate,dcv1_activo_15h,0.75,2.5,1.5,0.75 | 2.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,112,9.9,0.949,False,1.034,28.6,0.02,2.144,-0.83,2.23,-11.2,9.4,0,87,25
ETHUSDT,2023,candidate,dcv1_activo_15h,1.0,1.5,0.5,1.0 | 1.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.835,23.9,-0.063,1.328,-0.499,-7.08,-8.87,9.4,0,106,7
ETHUSDT,2023,candidate,dcv1_activo_15h,1.0,1.5,1.0,1.0 | 1.5 | 1.0,replica,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.792,31.9,-0.112,1.339,-0.79,-12.67,-10.42,9.4,0,97,16
ETHUSDT,2023,candidate,dcv1_activo_15h,1.0,1.5,1.5,1.0 | 1.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,112,9.9,0.949,False,0.893,41.1,-0.062,1.255,-0.98,-6.95,-8.94,9.4,0,93,19
ETHUSDT,2023,candidate,dcv1_activo_15h,1.0,2.0,0.5,1.0 | 2.0 | 0.5,replica,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.843,19.5,-0.061,1.667,-0.478,-6.84,-10.47,9.4,0,105,8
ETHUSDT,2023,anchor,dcv1_activo_15h,1.0,2.0,1.0,1.0 | 2.0 | 1.0,replica,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.782,26.5,-0.119,1.606,-0.743,-13.44,-12.44,9.4,0,95,18
ETHUSDT,2023,candidate,dcv1_activo_15h,1.0,2.0,1.5,1.0 | 2.0 | 1.5,replica,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,112,9.9,0.949,False,0.885,34.8,-0.068,1.488,-0.899,-7.56,-10.1,9.4,0,91,21
ETHUSDT,2023,candidate,dcv1_activo_15h,1.0,2.5,0.5,1.0 | 2.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.791,15.9,-0.082,1.934,-0.464,-9.22,-11.47,9.4,0,102,11
ETHUSDT,2023,candidate,dcv1_activo_15h,1.0,2.5,1.0,1.0 | 2.5 | 1.0,replica,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.875,22.1,-0.069,2.178,-0.707,-7.8,-11.92,9.4,0,92,21
ETHUSDT,2023,candidate,dcv1_activo_15h,1.0,2.5,1.5,1.0 | 2.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,112,9.9,0.949,False,1.002,28.6,0.001,2.079,-0.83,0.14,-11.53,9.4,0,86,26
ETHUSDT,2023,candidate,dcv1_activo_15h,1.5,1.5,0.5,1.5 | 1.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.847,23.0,-0.058,1.4,-0.494,-6.56,-10.73,9.4,0,102,11
ETHUSDT,2023,candidate,dcv1_activo_15h,1.5,1.5,1.0,1.5 | 1.5 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.761,31.0,-0.129,1.323,-0.78,-14.56,-13.41,9.4,0,92,21
ETHUSDT,2023,candidate,dcv1_activo_15h,1.5,1.5,1.5,1.5 | 1.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,112,9.9,0.949,False,0.892,40.2,-0.062,1.283,-0.966,-6.96,-10.5,9.4,0,86,26
ETHUSDT,2023,candidate,dcv1_activo_15h,1.5,2.0,0.5,1.5 | 2.0 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.843,19.5,-0.061,1.667,-0.478,-6.84,-11.32,9.4,0,101,12
ETHUSDT,2023,candidate,dcv1_activo_15h,1.5,2.0,1.0,1.5 | 2.0 | 1.0,replica,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.754,26.5,-0.134,1.549,-0.743,-15.16,-14.12,9.4,0,91,22
ETHUSDT,2023,candidate,dcv1_activo_15h,1.5,2.0,1.5,1.5 | 2.0 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,112,9.9,0.949,False,0.882,34.8,-0.069,1.483,-0.899,-7.74,-11.1,9.4,0,85,27
ETHUSDT,2023,candidate,dcv1_activo_15h,1.5,2.5,0.5,1.5 | 2.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.782,15.9,-0.085,1.913,-0.464,-9.61,-12.0,9.4,0,100,13
ETHUSDT,2023,candidate,dcv1_activo_15h,1.5,2.5,1.0,1.5 | 2.5 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,113,9.82,0.958,False,0.836,22.1,-0.09,2.083,-0.707,-10.18,-12.01,9.4,0,90,23
ETHUSDT,2023,candidate,dcv1_activo_15h,1.5,2.5,1.5,1.5 | 2.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",118,112,9.9,0.949,False,0.944,28.6,-0.033,1.959,-0.83,-3.7,-11.84,9.4,0,84,28
SOLUSDT,2023,candidate,dcv1_activo_15h,0.5,1.5,0.5,0.5 | 1.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.218,24.5,0.079,1.795,-0.478,7.72,-4.76,8.2,0,95,3
SOLUSDT,2023,candidate,dcv1_activo_15h,0.5,1.5,1.0,0.5 | 1.5 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.427,38.8,0.206,1.778,-0.789,20.22,-4.02,8.2,0,86,12
SOLUSDT,2023,candidate,dcv1_activo_15h,0.5,1.5,1.5,0.5 | 1.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,97,8.35,0.97,False,1.498,44.3,0.252,1.707,-0.907,24.42,-3.15,8.1,0,83,14
SOLUSDT,2023,candidate,dcv1_activo_15h,0.5,2.0,0.5,0.5 | 2.0 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.252,19.4,0.092,2.352,-0.452,9.0,-5.41,8.2,0,93,5
SOLUSDT,2023,candidate,dcv1_activo_15h,0.5,2.0,1.0,0.5 | 2.0 | 1.0,replica,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.417,31.6,0.203,2.182,-0.713,19.9,-4.75,8.2,0,80,18
SOLUSDT,2023,candidate,dcv1_activo_15h,0.5,2.0,1.5,0.5 | 2.0 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,97,8.35,0.97,False,1.433,35.1,0.221,2.089,-0.787,21.47,-4.26,8.1,0,76,21
SOLUSDT,2023,candidate,dcv1_activo_15h,0.5,2.5,0.5,0.5 | 2.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.264,18.4,0.096,2.514,-0.447,9.46,-6.13,8.2,0,91,7
SOLUSDT,2023,candidate,dcv1_activo_15h,0.5,2.5,1.0,0.5 | 2.5 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.4,29.6,0.195,2.313,-0.695,19.16,-6.36,8.2,0,77,21
SOLUSDT,2023,candidate,dcv1_activo_15h,0.5,2.5,1.5,0.5 | 2.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,97,8.35,0.97,False,1.416,33.0,0.213,2.202,-0.765,20.7,-5.87,8.1,0,72,25
SOLUSDT,2023,candidate,dcv1_activo_15h,0.75,1.5,0.5,0.75 | 1.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.235,24.5,0.085,1.82,-0.478,8.3,-5.12,8.2,0,95,3
SOLUSDT,2023,candidate,dcv1_activo_15h,0.75,1.5,1.0,0.75 | 1.5 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.388,38.8,0.188,1.729,-0.789,18.38,-4.61,8.2,0,86,12
SOLUSDT,2023,candidate,dcv1_activo_15h,0.75,1.5,1.5,0.75 | 1.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,97,8.35,0.97,False,1.44,44.3,0.222,1.641,-0.907,21.58,-3.67,8.1,0,83,14
SOLUSDT,2023,candidate,dcv1_activo_15h,0.75,2.0,0.5,0.75 | 2.0 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.149,19.4,0.054,2.158,-0.452,5.31,-5.65,8.2,0,93,5
SOLUSDT,2023,candidate,dcv1_activo_15h,0.75,2.0,1.0,0.75 | 2.0 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.308,31.6,0.15,2.015,-0.713,14.72,-4.99,8.2,0,80,18
SOLUSDT,2023,candidate,dcv1_activo_15h,0.75,2.0,1.5,0.75 | 2.0 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,97,8.35,0.97,False,1.324,35.1,0.165,1.929,-0.787,16.04,-4.5,8.1,0,76,21
SOLUSDT,2023,candidate,dcv1_activo_15h,0.75,2.5,0.5,0.75 | 2.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.23,18.4,0.084,2.445,-0.447,8.22,-6.25,8.2,0,90,8
SOLUSDT,2023,candidate,dcv1_activo_15h,0.75,2.5,1.0,0.75 | 2.5 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.353,29.6,0.173,2.236,-0.695,16.91,-6.36,8.2,0,76,22
SOLUSDT,2023,candidate,dcv1_activo_15h,0.75,2.5,1.5,0.75 | 2.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,97,8.35,0.97,False,1.361,33.0,0.185,2.115,-0.765,17.94,-5.87,8.1,0,71,26
SOLUSDT,2023,candidate,dcv1_activo_15h,1.0,1.5,0.5,1.0 | 1.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.245,24.5,0.088,1.834,-0.478,8.66,-5.47,8.2,0,92,6
SOLUSDT,2023,candidate,dcv1_activo_15h,1.0,1.5,1.0,1.0 | 1.5 | 1.0,replica,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.347,38.8,0.168,1.678,-0.789,16.44,-4.87,8.2,0,82,16
SOLUSDT,2023,candidate,dcv1_activo_15h,1.0,1.5,1.5,1.0 | 1.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,97,8.35,0.97,False,1.4,44.3,0.202,1.595,-0.907,19.6,-4.02,8.1,0,77,20
SOLUSDT,2023,candidate,dcv1_activo_15h,1.0,2.0,0.5,1.0 | 2.0 | 0.5,replica,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.142,19.4,0.052,2.145,-0.452,5.06,-5.88,8.2,0,90,8
SOLUSDT,2023,anchor,dcv1_activo_15h,1.0,2.0,1.0,1.0 | 2.0 | 1.0,replica,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.272,31.6,0.132,1.958,-0.713,12.96,-5.22,8.2,0,77,21
SOLUSDT,2023,candidate,dcv1_activo_15h,1.0,2.0,1.5,1.0 | 2.0 | 1.5,replica,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,97,8.35,0.97,False,1.294,35.1,0.15,1.886,-0.787,14.58,-4.74,8.1,0,72,25
SOLUSDT,2023,candidate,dcv1_activo_15h,1.0,2.5,0.5,1.0 | 2.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.196,18.4,0.072,2.378,-0.447,7.01,-6.37,8.2,0,88,10
SOLUSDT,2023,candidate,dcv1_activo_15h,1.0,2.5,1.0,1.0 | 2.5 | 1.0,replica,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.307,29.6,0.15,2.16,-0.695,14.71,-6.36,8.2,0,74,24
SOLUSDT,2023,candidate,dcv1_activo_15h,1.0,2.5,1.5,1.0 | 2.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,97,8.35,0.97,False,1.316,33.0,0.162,2.046,-0.765,15.73,-5.87,8.1,0,69,28
SOLUSDT,2023,candidate,dcv1_activo_15h,1.5,1.5,0.5,1.5 | 1.5 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.087,24.5,0.031,1.601,-0.478,3.07,-6.08,8.2,0,91,7
SOLUSDT,2023,candidate,dcv1_activo_15h,1.5,1.5,1.0,1.5 | 1.5 | 1.0,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.2,37.8,0.097,1.536,-0.776,9.47,-5.72,8.2,0,78,20
SOLUSDT,2023,candidate,dcv1_activo_15h,1.5,1.5,1.5,1.5 | 1.5 | 1.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,97,8.35,0.97,False,1.225,43.3,0.114,1.43,-0.891,11.04,-4.98,8.1,0,73,24
SOLUSDT,2023,candidate,dcv1_activo_15h,1.5,2.0,0.5,1.5 | 2.0 | 0.5,new,"Espacio 1 — Gestión multivariable (distance x activation x be simultáneos; atr_mult=1.5/atr_period=14/max_hold=20 fijos; sesión=dcv1_activo_15h única, sin control_8h)",100,98,8.37,0.98,False,1.07,19.4,0.026,2.011,-0.452,2.51,-6.25,8.2,0,89,9
